"state","year","ga_no","month","pc_no","pc_name","turnout","vote_percent","pc_type","electors","margin","n_cand","position","sex1","party1","votes1","cand1","religion","margin_percent","runner","runner_party","runner_sex","nota_percent"
"Maharashtra",1989,9,11,44,"SATARA",49.45,81.94,"General",911901,316991,13,1,"Male","INC",369467,"BHOSALE PRATAPRAO BABURAO","Hindu",70.3,"D. D. RANAVARE","JD","M",NA
"Maharashtra",1989,9,11,45,"KARAD",59.68,60.19,"General",948262,193165,10,1,"Female","INC",340631,"CHAVAN PREMALABAI DAJISAHEB","Hindu",34.14,"NAIKAWADI NAGNNATH RAMCHANDRA","IND","M",NA
"Maharashtra",1989,9,11,46,"SANGLI",58.65,69.11,"General",892515,208276,5,1,"Male","INC",361753,"PATIL PRAKASHBAPU VASANTRAO","Hindu",39.79,"DANGE ANNA ALAIS RANCHANDRA MAHADEO","BJP","M",NA
"Maharashtra",1989,9,11,47,"ICHALKARANJI",68.86,42.67,"General",938150,73090,7,1,"Male","INC",275674,"MANE BALASAHEB ALAIS RAJARAM SHANKARRAO","Hindu",11.31,"APPASAHED ALAIS S.R.PATIL","IND","M",NA
"Maharashtra",1989,9,11,48,"KOLHAPUR",58,53,"General",893490,41128,8,1,"Male","INC",274676,"GAIKWAD UDAYSINGRAO NANASAHEB","Hindu",7.94,"KALIKATE GOVINDRAO TUKARAM","PWP","M",NA
"Manipur",1989,9,11,1,"INNER MANIPUR",64.76,39.63,"General",602611,7551,8,1,"Male","INC",154679,"N.TOMBI SINGH","",1.93,"HAOBAM BHUBAN","MRP","M",NA
"Manipur",1989,9,11,2,"OUTER MANIPUR",76.33,49.52,"ST",616903,125065,5,1,"Male","INC",233150,"MEIJINLUNG KAMSON","Hindu",26.56,"P.GANTE","KNA","M",NA
"Meghalaya",1989,9,11,1,"SHILLONG",49.99,50.77,"General",585754,13285,3,1,"Male","INC",148657,"PETER G.MARBANING","",4.54,"G.G.SWELL","IND","M",NA
"Meghalaya",1989,9,11,2,"TURA",52.34,62.7,"General",352106,60878,3,1,"Male","INC",115553,"SANFORD MARAK","",33.03,"LAMBERTH K. SANGMA","IND","M",NA
"Mizoram",1989,9,11,1,"MIZORAM",57.73,48.45,"ST",391700,38822,4,1,"Male","INC",109571,"C.SILVERA","Hindu",17.17,"ZORAMTHANGA","MNF","M",NA
"Nagaland",1989,9,11,1,"NAGALAND",74.07,60.29,"General",813011,123947,2,1,"Male","INC",363071,"SHIKINO SAM","",20.58,"VIZOL","NPC","M",NA
"Odisha",1989,9,11,1,"MAYURBHANJ",38.46,46.48,"ST",815806,22588,13,1,"Male","JD",145867,"BHAGEY GOBARDHAN","Hindu",7.2,"SARASWATI HEMBRAM","INC","F",NA
"Odisha",1989,9,11,2,"BALASORE",66.67,56.27,"General",966388,117804,7,1,"Male","JD",362537,"SAMARENDRA KUNDU","Hindu",18.28,"CHINTAMANI JENA","INC","M",NA
"Odisha",1989,9,11,3,"BHADRAK",68.61,57.25,"SC",958640,106527,5,1,"Male","JD",376546,"MANGARAJ MALIK","Hindu",16.2,"ANANTA PRASAD SETHI","INC","M",NA
"Odisha",1989,9,11,4,"JAJPUR",66.39,52.74,"SC",932961,79332,7,1,"Male","JD",326710,"ANADI CHARAN DAS","Hindu",12.81,"RAMA CHANDRA MALLICK","INC","M",NA
"Odisha",1989,9,11,5,"KENDRAPARA",67.87,56.44,"General",910798,96791,8,1,"Male","JD",348881,"RABI RAY","Hindu",15.66,"BHAGAHAT PRASAD MOHANTI","INC","M",NA
"Odisha",1989,9,11,6,"CUTTACK",66.66,64.6,"General",963296,204685,7,1,"Male","JD",414828,"SRIKANTA JENA","Hindu",31.87,"JAYANTI PATNAIK","INC","F",NA
"Odisha",1989,9,11,7,"JAGATSINGHPUR",70.54,59.48,"General",972534,148136,7,1,"Male","CPI",408057,"LOKANATH CHOUDHARY","Hindu",21.59,"BASUDEV MOHAPATRA","INC","M",NA
"Odisha",1989,9,11,8,"PURI",65.23,59.85,"General",941735,139572,7,1,"Male","JD",367618,"NILAMANI ROUTRAY","Hindu",22.72,"BRAJAMOHAN MOHANTI","INC","M",NA
"Odisha",1989,9,11,9,"BHUBANESWAR",57.56,58.51,"General",985749,145346,10,1,"Male","CPM",332005,"SIVAJI PATNAIK","Hindu",25.61,"BIPIN DASH","INC","M",NA
"Odisha",1989,9,11,10,"ASKA",53.05,60.45,"General",985245,130295,5,1,"Male","JD",315979,"ANANTA NARAYAN SINGH DEO","Hindu",24.93,"SOMNATH RATH","INC","M",NA
"Odisha",1989,9,11,11,"BERHAMPUR",50.44,49.35,"General",932374,14746,4,1,"Male","INC",232082,"GOPINATH GAJPATHI NARAYAN DEO","Hindu",3.14,"SURJYA NARAYAN PATRO","JD","M",NA
"Odisha",1989,9,11,12,"KORAPUT",39.77,56.41,"ST",892137,45453,2,1,"Male","INC",200126,"GRIDHAR GAMANGO","Hindu",12.81,"JAYARAM PAUGI","JD","M",NA
"Odisha",1989,9,11,13,"NOWRANGPUR",41.18,50.48,"ST",875147,3452,2,1,"Male","INC",181934,"KHAGAPATI PRADHANI","Hindu",0.96,"JADAB MAJHI","JD","M",NA
"Odisha",1989,9,11,14,"KALAHANDI",54.14,46.57,"General",840712,51952,8,1,"Male","JD",211929,"BAHKTA CHARAN DAS","Hindu",11.41,"JAGANNATH PATTNAIK","INC","M",NA
"Odisha",1989,9,11,15,"PHULBANI",56.67,52.23,"SC",944347,64541,6,1,"Male","JD",279497,"NAKUL NAYAK","Hindu",12.06,"RADHAKANTA DIGAL","INC","M",NA
"Odisha",1989,9,11,16,"BOLANGIR",60.26,64.25,"General",845121,168870,5,1,"Male","JD",327216,"BALGOPAL MISHRA","Hindu",33.16,"NITYANANDA MISRA","INC","M",NA
"Odisha",1989,9,11,17,"SAMBALPUR",59.57,54.56,"General",991525,101583,8,1,"Male","JD",322270,"BHABANI SHANKAR HOTA","Hindu",17.2,"KRUPASINDHU BHOI","INC","M",NA
"Odisha",1989,9,11,18,"DEOGARH",57.71,59.13,"General",949696,121417,5,1,"Male","JD",324121,"RAVI NARAYAN PANI","Hindu",22.15,"SRIBALLAV PANIGRAHI","INC","M",NA
"Odisha",1989,9,11,19,"DHENKANAL",64.13,58.94,"General",890023,123005,5,1,"Male","JD",336435,"BHAJAMAN BEHRA","Hindu",21.55,"RAJA RAMAKHYA PRASAD SINGHDEO","INC","M",NA
"Odisha",1989,9,11,20,"SUNDARGARH",47.96,54.37,"ST",940968,91752,5,1,"Male","JD",245380,"DABANANDA AMAT","Hindu",20.33,"MAURICE KUJUR","INC","M",NA
"Odisha",1989,9,11,21,"KEONJHAR",50.67,60.86,"ST",905556,126532,6,1,"Male","JD",279226,"GOVIND CHANDRA MUNDA","Hindu",27.58,"KUMAR MAJHI","INC","M",NA
"Puducherry",1989,9,11,1,"PONDICHERRY",65.72,50.47,"General",574557,33312,11,1,"Male","INC",190562,"P. SHANMUGAM","Hindu",8.82,"N. MANIMARAN","DMK","M",NA
"Punjab",1989,9,11,1,"GURDASPUR",57.44,40.52,"General",948524,77215,15,1,"Female","INC",220755,"SUKHBANS KAUR","S",14.17,"CHAUN SINGH SIDHU","SAD(M)","M",NA
"Punjab",1989,9,11,2,"AMRITSAR",58.24,47.03,"General",994500,123213,30,1,"Male","IND",272427,"KIRPAL SINGH","Hindu",21.27,"RAGHUNANDAN LAL BHATIA","INC","M",NA
"Punjab",1989,9,11,3,"TARN TARAN",62.82,89.16,"General",942162,480417,11,1,"Male","SAD(M)",527707,"SIMARANJIT SINGH MANN","Hindu",81.17,"AJIT SINGH MANN","INC","M",NA
"Punjab",1989,9,11,4,"JULLUNDUR",58.08,48.1,"General",937892,80358,29,1,"Male","JD",262032,"I.K.GUJRAL","Hindu",14.75,"RAJINDER SINGH","INC","M",NA
"Punjab",1989,9,11,5,"PHILLAUR",5865.29,29.25,"SC",10117,8124,9,1,"Male","BSP",173592,"HARBHAJAN LAKHA","Hindu",1.37,"CHARANJIT SINGH","SAD(B)","M",NA
"Punjab",1989,9,11,6,"HOSHIARPUR",57.89,32.16,"General",946368,68109,13,1,"Male","INC",176176,"KAMAL CHAUDHARY","Hindu",12.43,"SATNAM SINGH","BSP","M",NA
"Punjab",1989,9,11,7,"ROPAR",1626.13,60.38,"SC",43186,230576,9,1,"Female","SAD(M)",424010,"BIMAL KAUR","Hindu",32.83,"RAJA SINGH","INC","M",NA
"Punjab",1989,9,11,8,"PATIALA",3694.02,46.59,"General",17093,81260,22,1,"Male","IND",294172,"ATINDERPAL SINGH","Hindu",12.87,"VINOD KUMAR S/O KIDAR NATH","INC","M",NA
"Punjab",1989,9,11,9,"LUDHIANA",1860.47,53.48,"General",35916,133729,24,1,"Female","SAD(M)",357349,"RAJINDER KAUR BULARA","SIKH",20.01,"GURCHARAN SINGH GALIB","INC","M",NA
"Punjab",1989,9,11,10,"SANGRUR",69.94,36.72,"General",943992,104543,12,1,"Male","SAD(M)",242443,"RAJDEV SINGH","Hindu",15.83,"CHAND SINGH","CPM","M",NA
"Punjab",1989,9,11,11,"BHATINDA",60.22,53.18,"SC",989706,207380,14,1,"Male","SAD(M)",316979,"SUCHA SINGH","Hindu",34.79,"GURDEV SINGH GILL","INC","M",NA
"Punjab",1989,9,11,12,"FARIDKOT",79022.14,48.63,"General",795,157383,18,1,"Male","SAD(M)",305521,"JAGDEV SINGH","",25.05,"HARCHARAN SINGH","INC","M",NA
"Punjab",1989,9,11,13,"FEROZEPUR",1732.38,30.88,"General",37784,32850,21,1,"Male","IND",202132,"DHIAN SINGH","",5.02,"JAGMEET SINGH","INC","M",NA
"Rajasthan",1989,9,11,1,"GANGANAGAR",659.29,54.12,"SC",86118,63533,9,1,"Male","JD",307279,"BEGA RAM","Hindu",11.19,"HEERA LAL INDORA","INC","M",NA
"Rajasthan",1989,9,11,2,"BIKANER",175.9,42.99,"General",392338,67771,25,1,"Male","CPM",296719,"SHOPAT SINGH MAKKASSAR","Hindu",9.82,"MANPHOOL SINGH","INC","M",NA
"Rajasthan",1989,9,11,3,"CHURU",1282.62,53.51,"General",46463,124670,15,1,"Male","JD",318907,"DAULAT RAM SARAN","Hindu",20.92,"NARENDRA BUDANIA","INC","M",NA
"Rajasthan",1989,9,11,4,"JHUNJHUNU",2814.56,58.73,"General",25512,161981,15,1,"Male","JD",421686,"JAGDEEP JHANKAR","Hindu",22.56,"MOHD. AYUB KHAN","INC","M",NA
"Rajasthan",1989,9,11,5,"SIKAR",2207.53,51.84,"General",32841,46756,19,1,"Male","JD",375855,"DEVI LAL","Hindu",6.45,"BALRAM","INC","M",NA
"Rajasthan",1989,9,11,6,"JAIPUR",305.67,54.25,"General",231644,84487,17,1,"Male","BJP",384125,"GIRDHARI LAL BHARGAVA","Hindu",11.93,"BHAWANI SINGH","INC","M",NA
"Rajasthan",1989,9,11,7,"DAUSA",1887.97,57.85,"General",30283,116850,10,1,"Male","BJP",330749,"NATHU SINGH","Hindu",20.44,"NAWAL KISHORE SHARMA","INC","M",NA
"Rajasthan",1989,9,11,8,"ALWAR",47.75,55.63,"General",951686,88515,11,1,"Male","JD",252824,"RAMJI LAL YADAV","Hindu",19.48,"RAM SINGH YADAV","INC","M",NA
"Rajasthan",1989,9,11,9,"BHARATPUR",65.16,54.95,"General",902689,70452,8,1,"Male","JD",323174,"VISHWENDRA SINGH","Hindu",11.98,"RAJESH PILOT","INC","M",NA
"Rajasthan",1989,9,11,10,"BAYANA",42.59,54.2,"SC",942994,63128,10,1,"Male","BJP",217702,"THAN SINGH JATAV","Hindu",15.72,"SHANTI PAHADIA","INC","F",NA
"Rajasthan",1989,9,11,11,"SAWAI MADHOPUR",1450.34,65.02,"ST",39727,198133,4,1,"Male","BJP",374601,"KIRORI LAL","Hindu",34.39,"RAM KUMAR","INC","M",NA
"Rajasthan",1989,9,11,12,"AJMER",58.41,56.64,"General",931802,108039,20,1,"Male","BJP",308254,"RASA SINGH","Hindu",19.85,"GOVIND SINGH","INC","M",NA
"Rajasthan",1989,9,11,13,"TONK",51.1,58.3,"SC",989194,107929,5,1,"Male","JD",294697,"GOPAL PACHERWAL","Hindu",21.35,"BANWARI LAL","INC","M",NA
"Rajasthan",1989,9,11,14,"KOTA",56.71,58.78,"General",942409,128640,16,1,"Male","BJP",314135,"DAU DAYAL JOSHI","Hindu",24.07,"SHANTI KUMAR DHARIWAL","INC","M",NA
"Rajasthan",1989,9,11,15,"JHALAWAR",56.12,60.96,"General",890749,146541,11,1,"Female","BJP",304728,"VASUNDHARA RAJEY","Hindu",29.31,"SHIV NARAIN","INC","M",NA
"Rajasthan",1989,9,11,16,"BANSWARA",52.19,60.59,"ST",937898,109325,4,1,"Male","JD",296594,"HEERA BHAI","Hindu",22.33,"MAHENDRA KUMAR PARMAR","INC","M",NA
"Rajasthan",1989,9,11,17,"SALUMBER",49.1,45.56,"ST",911457,878,4,1,"Male","BJP",203888,"NAND LAL MEENA","Hindu",0.2,"BHERU LAL MEENA","INC","M",NA
"Rajasthan",1989,9,11,18,"UDAIPUR",1988.96,58.1,"General",29393,130502,16,1,"Male","BJP",339665,"GULAB CHAN KATARIA","Hindu",22.32,"INDU BALA SUKHADIA","INC","F",NA
"Rajasthan",1989,9,11,19,"CHITTORGARH",2299.03,63.14,"General",27352,191738,7,1,"Male","BJP",397056,"MAHENDRA SINGH","Hindu",30.49,"NIRMALA KUMARI","INC","F",NA
"Rajasthan",1989,9,11,20,"BHILWARA",53.26,56.11,"General",973497,132097,12,1,"Male","JD",290952,"HAMENDRA SINGH","Hindu",25.48,"GIRDHARI LAL","INC","M",NA
"Rajasthan",1989,9,11,21,"PALI",55.68,63.62,"General",956388,167328,18,1,"Male","BJP",338797,"GUMANMALL LODHA","Hindu",31.42,"LAXMIMAIL SINGHVI","INC","M",NA
"Rajasthan",1989,9,11,22,"JALORE",753.8,51.79,"SC",76975,53405,9,1,"Male","BJP",300512,"KAILASH MEGHWAL","Hindu",9.2,"BUTA SINGH","INC","M",NA
"Rajasthan",1989,9,11,23,"BARMER",8140.54,61.26,"General",7371,157455,8,1,"Male","JD",367570,"KALYAN SINGH KALVI","Hindu",26.24,"VIRDHI CHAND","INC","M",NA
"Rajasthan",1989,9,11,24,"JODHPUR",672.52,50.27,"General",87557,66246,21,1,"Male","BJP",295993,"JASWANT SINGH S/O SARDAR SINGH","Hindu",11.25,"ASHOK GAHLOT","INC","M",NA
"Rajasthan",1989,9,11,25,"NAGAUR",914.52,63.27,"General",70178,190270,10,1,"Male","JD",406075,"NATHU RAM MIRDHA","Hindu",29.65,"RAM NIWAS MIRDHA","INC","M",NA
"Sikkim",1989,9,11,1,"SIKKIM",144.35,68.52,"General",92619,62786,4,1,"Male","SSP",91608,"NANDU THAPA","",46.96,"DIL KUMARI BHANDARI","INC","F",NA
"Tamil_Nadu",1989,9,11,1,"MADRAS NORTH",235.19,54.84,"General",345150,113771,28,1,"Male","INC",445197,"D. PANDIAN","Hindu",14.02,"N. V. M. SOMU","DMK","M",NA
"Tamil_Nadu",1989,9,11,2,"MADRAS CENTRAL",2303.59,53.35,"General",26829,66406,26,1,"Male","INC",329739,"ANBARASU ERA","",10.74,"KALINIDHI A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,3,"MADRAS SOUTH",207.91,53.91,"General",397773,125844,27,1,"Female","INC",445864,"VYJAYANTIMALA BALI","Muslim",15.22,"ARUNACHALAM ALIAS ALADI ARUNA","DMK","M",NA
"Tamil_Nadu",1989,9,11,4,"SRIPERUMBUDUR",1875.76,54.9,"SC",37657,154551,9,1,"Female","INC",387795,"MARAGATHAM CHANDRASEKHAR","Hindu",21.88,"GANESAN, K.","DMK","M",NA
"Tamil_Nadu",1989,9,11,5,"CHENGALPATTU",72.03,49.12,"General",957415,122867,10,1,"Male","ADK",338711,"KANCHEE PANEER","",17.82,"RAMU. M. V.","DMK","M",NA
"Tamil_Nadu",1989,9,11,6,"ARAKKONAM",71.84,42.77,"General",975104,62393,15,1,"Male","INC",299587,"JEEVARATHINAM, R.","",8.91,"MURTHY, K.","DMK","M",NA
"Tamil_Nadu",1989,9,11,7,"VELLORE",5907.72,54.2,"General",11139,160850,16,1,"Male","INC",356637,"ABDUL SAMAD, A. K. A.","Muslim",24.44,"ABDUL LATHEEF, M.","DMK","M",NA
"Tamil_Nadu",1989,9,11,8,"TIRUPPATTUR",68.06,55.79,"General",992148,134833,17,1,"Male","INC",376733,"JAYAMOHAN, A.","Hindu",19.97,"ALAGIRI, K. C.","DMK","M",NA
"Tamil_Nadu",1989,9,11,9,"VANDAVASI",67.85,47.17,"General",978457,100172,8,1,"Male","INC",313160,"BALARAMAN, L.","Hindu",15.09,"VENUGOPAL, D.","DMK","M",NA
"Tamil_Nadu",1989,9,11,10,"TINDIVANAM",67.56,46.19,"General",958799,100715,7,1,"Male","INC",299184,"ERAMADASS, R.","Hindu",15.55,"DHAYANITHI, N.","DMK","M",NA
"Tamil_Nadu",1989,9,11,11,"CUDDALORE",68.37,50.58,"General",959014,116835,7,1,"Male","INC",331617,"P. R. S. VENKATESAN","Hindu",17.82,"G. BHASKARAN","DMK","M",NA
"Tamil_Nadu",1989,9,11,12,"CHIDAMBARAM",70.6,30.98,"SC",938462,28283,5,1,"Male","INC",205229,"VALLALPERUMAN, P.","Hindu",4.27,"AYYASAMY, A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,13,"DHARMAPURI",8260.53,46.52,"General",8221,113020,6,1,"Male","ADK",315921,"SEKHAR, M. G.","Hindu",16.64,"ELANGOVAN, B. D.","PMK","M",NA
"Tamil_Nadu",1989,9,11,14,"KRISHNAGIRI",61.93,61.04,"General",958580,201494,8,1,"Male","INC",362376,"RAMAMOORTHY, K.","Hindu",33.94,"VENKATASWAMY, B.","JD","M",NA
"Tamil_Nadu",1989,9,11,15,"RASIPURAM",6376.01,67.01,"SC",9869,251975,9,1,"Male","INC",421674,"DEVARAJAN, B.","Hindu",40.04,"MAYAVAN, R.","DMK","M",NA
"Tamil_Nadu",1989,9,11,16,"SALEM",2055.29,60.85,"General",32058,241770,17,1,"Male","INC",400936,"RANGARAJAN KUMARMANGALAM","Hindu",36.69,"KARTHIKEYAN M.","DMK","M",NA
"Tamil_Nadu",1989,9,11,17,"TIRUCHENGODE",299.49,63.16,"General",269558,272271,16,1,"Male","ADK",509847,"PALANISAMY, K.C.","Hindu",33.73,"POONGOTHI THIRUMATHI C.","DMK","F",NA
"Tamil_Nadu",1989,9,11,18,"NILGIRIS",14533.36,61.49,"General",5096,173771,5,1,"Male","INC",455411,"PRABHU, R.","Hindu",23.46,"MAHALINGAM, S.A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,19,"GOBICHETTIPALAYAM",67.93,64.65,"General",912953,225957,9,1,"Male","ADK",400932,"NARAYANAN, P.G.","Hindu",36.43,"PARIASAMY, N.K.K.","DMK","M",NA
"Tamil_Nadu",1989,9,11,20,"COIMBATORE",1018.75,56.68,"General",73906,140068,21,1,"Male","INC",426721,"KUPPUSAMY, C.K.","Hindu",18.6,"UMANATH, R.","CPM","M",NA
"Tamil_Nadu",1989,9,11,21,"POLLACHI",65.95,67.28,"SC",966256,231309,5,1,"Male","ADK",428704,"RAJA RAVI VARMA, B.","Hindu",36.3,"AURMUGHAM, M","CPI","M",NA
"Tamil_Nadu",1989,9,11,22,"PALANI",1840.24,50.68,"General",33981,80913,51,1,"Male","INC",316938,"SENAPATHI GOUNDER, A.","Hindu",12.94,"RAJKUMAR MANDRADIAR","DMK","M",NA
"Tamil_Nadu",1989,9,11,23,"DINDIGUL",1967.94,67.24,"General",32870,235368,6,1,"Male","ADK",434966,"SRINIVASAN, C.","Hindu",36.39,"VARATHARAJAN, N","CPM","M",NA
"Tamil_Nadu",1989,9,11,24,"MADURAI",1901.59,64.12,"General",37434,213778,17,1,"Male","INC",456442,"A.G.S. RAM BABU","Hindu",30.03,"V.VELUSAMY","DMK","M",NA
"Tamil_Nadu",1989,9,11,25,"PERIYAKULAM",4164.52,61.35,"General",15762,221404,19,1,"Male","ADK",402691,"MOTHIAH, R.","",33.73,"MAHANDIRAN, A.K.CUMBUM","DMK","M",NA
"Tamil_Nadu",1989,9,11,26,"KARUR",1454.56,65.6,"General",50778,238751,8,1,"Male","ADK",484492,"THAMBITHURAI, M.","Hindu",32.32,"PALANISAMY. K.C.","DMK","M",NA
"Tamil_Nadu",1989,9,11,27,"TIRUCHIRAPPALLI",1322.53,61.06,"General",53144,169966,11,1,"Male","INC",429185,"L.ADAIKALARAJ","Hindu",24.18,"T.K.RENGARAJAN","CPM","M",NA
"Tamil_Nadu",1989,9,11,28,"PERAMBALUR",71.1,53.41,"SC",941568,136176,6,1,"Male","ADK",357565,"ASOKARAJ, A.","Hindu",20.34,"PANOVAIKARUTHAZHAN, S.","DMK","M",NA
"Tamil_Nadu",1989,9,11,29,"MAYILADUTURAI",73.86,52.42,"General",910538,101945,7,1,"Male","INC",352492,"PAKEER MOHAMED HAJEE E.S.M","Muslim",15.16,"KALYANAM, P.","DMK","M",NA
"Tamil_Nadu",1989,9,11,30,"NAGAPATTINAM",74.39,49.32,"SC",931916,21523,6,1,"Male","CPI",341921,"SELVARASU, M","Hindu",3.1,"VEERAMURASU, N.S.","INC","M",NA
"Tamil_Nadu",1989,9,11,31,"THANJAVUR",71.69,56.37,"General",920496,97147,7,1,"Male","INC",371967,"SINGRAVADIVEL, S","",14.72,"PALANIMANICKAM, S.","DMK","M",NA
"Tamil_Nadu",1989,9,11,32,"PUDUKKOTTAI",1433.8,66.65,"General",54282,271136,10,1,"Male","INC",518762,"SUNDARAJA, N.","Hindu",34.84,"SELVARAJ, A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,33,"SIVAGANGA",24497.53,65.86,"General",2667,219552,9,1,"Male","INC",430290,"CHIDAMBARAM, P.","Hindu",33.6,"GANESAN, A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,34,"RAMANATHAPURAM",1787.94,63.57,"General",35028,179544,10,1,"Male","INC",398145,"RAJESHWARAN, V.","Hindu",28.67,"THANGAVELAN, S.P","DMK","M",NA
"Tamil_Nadu",1989,9,11,35,"SIVAKASI",923.78,58.21,"General",83748,137068,23,1,"Male","ADK",450376,"K.KALIMUTHU","Muslim",17.72,"V.GOPALSAMY","DMK","M",NA
"Tamil_Nadu",1989,9,11,36,"TIRUNELVELI",62.52,65.01,"General",970473,191135,13,1,"Male","ADK",394444,"JANARTANAN","Hindu",31.5,"D.S.A. SIVAPRAKASAM","DMK","M",NA
"Tamil_Nadu",1989,9,11,37,"TENKASI",67.39,62.5,"SC",933214,172707,8,1,"Male","INC",393075,"M.ARUNACHALAM","Hindu",27.46,"R.KRISHAN","CPM","M",NA
"Tamil_Nadu",1989,9,11,38,"TIRUCHENDUR",59.82,67.73,"General",951922,212071,13,1,"Male","INC",385656,"DHANUSKODI ATHITHAN R.","Hindu",37.24,"KARTHIKEYAN A.","DMK","M",NA
"Tamil_Nadu",1989,9,11,39,"NAGERCOIL",57.76,53.2,"General",952947,78797,11,1,"Male","INC",292817,"N.DENNIS","Hindu",14.32,"D.KUMARADHASS","JD","M",NA
"Tripura",1989,9,11,1,"TRIPURA WEST",83.99,60.95,"General",802640,166155,7,1,"Male","INC",410904,"SANTOSH MOHAN DEV","Hindu",24.65,"MANIK SARKAR","CPM","M",NA
"Tripura",1989,9,11,2,"TRIPURA EAST",80.75,49.3,"ST",733910,8401,5,1,"Male","INC",292190,"MANIKYA BIKRAM KISHORE DEBBARMA BAHADUR","Hindu",1.42,"BAJU BANRIYAN","CPM","M",NA
"Uttar_Pradesh",1989,9,11,1,"TEHRI GARHWAL",48.1,38.04,"General",871646,12384,6,1,"Male","INC",159470,"BRAHM DUTT","Hindu",2.95,"INDRAMANI BADONI","IND","M",NA
"Uttar_Pradesh",1989,9,11,2,"GARHWAL",46.87,41.32,"General",849189,1007,16,1,"Male","JD",164480,"CHANDRA MOHAN","Hindu",0.25,"SATPALJI MAHARAJ","INC","M",NA
"Uttar_Pradesh",1989,9,11,3,"ALMORA",41.45,42.45,"General",850800,10801,9,1,"Male","INC",149703,"HARISH CHANDRA SINGH RAWAT","Hindu",3.06,"KASHI SINGH AIRI","IND","M",NA
"Uttar_Pradesh",1989,9,11,4,"NAINITAL",49.61,38.26,"General",958516,20448,16,1,"Male","JD",181938,"MAHENDRA SINGH PAL","Hindu",4.3,"SATYAENDRA CHANDRA GURIYA","INC","M",NA
"Uttar_Pradesh",1989,9,11,5,"BIJNOR",52.11,37.96,"SC",926223,8879,11,1,"Female","BSP",183189,"MAYAWATI","Hindu",1.84,"MANGAL RAM PREMI","JD","M",NA
"Uttar_Pradesh",1989,9,11,6,"AMROHA",58.54,50.16,"General",924732,148082,15,1,"Male","JD",271559,"HAR GOVIND","Hindu",27.35,"KHURSHEED AHMAD","INC","M",NA
"Uttar_Pradesh",1989,9,11,7,"MORADABAD",51.12,50.64,"General",949266,81917,11,1,"Male","JD",245760,"GHULAM MOHD. KHAN HAJI","Muslim",16.88,"INDRA MOHINI","INC","F",NA
"Uttar_Pradesh",1989,9,11,8,"RAMPUR",50.62,32.34,"General",972113,10792,16,1,"Male","INC",159144,"ZULFIQAR ALI KHAN","Muslim",2.19,"RAJENDRA KUMAR SHARMA","BJP","M",NA
"Uttar_Pradesh",1989,9,11,9,"SAMBHAL",51.35,48.92,"General",858154,42497,5,1,"Male","JD",215582,"S.P.YADAVA","Hindu",9.64,"SHANTI DEVI","INC","F",NA
"Uttar_Pradesh",1989,9,11,10,"BUDAUN",54.85,47,"General",875527,92086,9,1,"Male","JD",225712,"SHARAD YADAV","Hindu",19.17,"RAM NARESH YADAV","INC","M",NA
"Uttar_Pradesh",1989,9,11,11,"AONLA",51.03,43.49,"General",814530,78489,11,1,"Male","BJP",180778,"RAJ VEER SINGH","Hindu",18.88,"JAI PAL SINGH KASHYAP","IND","M",NA
"Uttar_Pradesh",1989,9,11,12,"BAREILLY",49.08,38.16,"General",851467,43165,15,1,"Male","BJP",159502,"SANTOSH KUMAR GANGWAR","Hindu",10.33,"BEGUM ABIDA AHMED","INC","F",NA
"Uttar_Pradesh",1989,9,11,13,"PILIBHIT",51.55,57.34,"General",910250,131220,18,1,"Female","JD",269044,"MANEKA GANDHI","Hindu",27.97,"BHANU PARTAP SINGH","INC","M",NA
"Uttar_Pradesh",1989,9,11,14,"SHAHJAHANPUR",50.63,35.71,"General",931529,9438,11,1,"Male","JD",168426,"SATAY PAL SINGH","Hindu",2,"KUNWAR JOTENDER PRASAD","INC","M",NA
"Uttar_Pradesh",1989,9,11,15,"KHERI",43.98,40.72,"General",944231,54386,13,1,"Female","INC",169124,"USHA VERMA","Hindu",13.1,"GAINDAN LAL KANAUJIA","BJP","M",NA
"Uttar_Pradesh",1989,9,11,16,"SHAHABAD",45.31,40.53,"General",886183,7275,9,1,"Male","INC",162775,"DHARAMGAJ SINGH","Hindu",1.81,"SURENDRA VIKRAM SINGH","JD","M",NA
"Uttar_Pradesh",1989,9,11,17,"SITAPUR",50.97,34.96,"General",880520,9158,6,1,"Female","INC",156906,"RAJENDRA KUMARI BAJPAI","Hindu",2.04,"SHIV SEVAK","JD","M",NA
"Uttar_Pradesh",1989,9,11,18,"MISRIKH",50,48.74,"SC",882435,86391,4,1,"Male","INC",215053,"RAM LAL RAHI","Hindu",19.58,"GOKARAN PARSAD","JD","M",NA
"Uttar_Pradesh",1989,9,11,19,"HARDOI",51.87,43.04,"SC",893767,24465,10,1,"Male","JD",199552,"PARMAI LAL","Hindu",5.28,"MANNI LAL","INC","M",NA
"Uttar_Pradesh",1989,9,11,20,"LUCKNOW",1040.73,34.08,"General",31139,15296,28,1,"Male","JD",110433,"MANDHATA SINGH","Hindu",4.72,"DAUJI","INC","M",NA
